annId,animeType,animeJPName,songType,songArtist,songName,animeVintage,annSongId,anilistId,audio,HQ,MQ,songLength
23601,TV,One Room Third Season,Ending 4,Yumiri Hanamori,3-kai kara Yamato Nadeshiko,Fall 2020,31593,116147,ss9900.mp3,sb18lo.webm,nxr497.webm,29.544
30153,TV,"One Room, Hiatari Futsuu, Tenshi-tsuki.",Ending 1,SoundOrion,Sunny Canvas,Spring 2024,42821,169927,txj7gp.mp3,9506mg.webm,,89.353
30153,TV,"One Room, Hiatari Futsuu, Tenshi-tsuki.",Opening 1,Yui Ogura,Kimi-iro no Kiseki,Spring 2024,42548,169927,s5cgtz.mp3,iinbit.webm,,89.019
386,TV,Onegai☆Teacher,Ending 1,Mami Kawada,Sora no Mori de,Fall 2001,1121,195,qmd7ru.mp3,9sflcy.webm,vw4lj7.webm,79.584
386,TV,Onegai☆Teacher,Ending 2,KOTOKO,LOVE A RIDDLE,Fall 2001,1122,195,7vki1i.mp3,cf827y.webm,2o9xap.webm,163.824
386,TV,Onegai☆Teacher,Opening 1,KOTOKO,Shooting Star,Fall 2001,1119,195,1zs826.mp3,yxl1hn.webm,qumvwo.webm,99.192
2297,TV,Onegai☆Twins,Ending 1,Mami Kawada,Asu e no Namida,Summer 2003,5075,196,ykhsq9.mp3,80rmx7.webm,ktynoy.webm,81.576
2297,TV,Onegai☆Twins,Opening 1,KOTOKO & Hiromi Satou,Second Flight,Summer 2003,5074,196,dl3wqv.mp3,ywkgng.webm,c9drji.webm,111.624
20918,TV,Ongaku Shoujo,Ending 2,Ongaku Shoujo,Onegai Marguerite,Summer 2018,21250,101309,yb1x23.mp3,o0p8a6.webm,,173.822
20918,TV,Ongaku Shoujo,Ending 1,Ongaku Shoujo,Shining Piece,Summer 2018,20744,101309,k2kopw.mp3,qkyqox.webm,,88.368
20918,TV,Ongaku Shoujo,Opening 1,Yui Ogura,Eien Shounen,Summer 2018,20327,101309,7pce7j.mp3,yvr7fq.webm,,88.776
18801,TV,Onihei,Ending 1,Saori Yuki,Soshite... Ikinasai,Winter 2017,16302,97590,gij8tl.mp3,0s44ho.webm,,89.496
18801,TV,Onihei,Opening 1,Kouhei Tanaka,Onihei ~Edo o Hashiru~,Winter 2017,24431,97590,d3ho2g.mp3,fa1n60.webm,,59.507
14338,TV,Onii-chan dakedo Ai sae Areba Kankeinai yo ne,Ending 1,Liliana Sisters,Life-ru is LOVE-Ru!!,Fall 2012,12515,14199,zo0v1u.mp3,6d0i50.webm,y0nkzp.webm,89.544
14338,TV,Onii-chan dakedo Ai sae Areba Kankeinai yo ne,Opening 1,Minori Chihara,SELF PRODUCER,Fall 2012,12514,14199,jhhgqu.mp3,va6570.webm,odymo2.webm,89.544
11947,TV,Onii-chan no Koto Nanka Zenzen Suki ja Nain Dakara ne!!,Ending 1,"Eri Kitamura, Marina Inoue, Kazusa Aranami",Ari Ari Mirai☆,Winter 2011,11104,10219,3vi9dv.mp3,c816e7.webm,,88.368
11947,TV,Onii-chan no Koto Nanka Zenzen Suki ja Nain Dakara ne!!,Opening 1,Eri Kitamura,Taste of Paradise,Winter 2011,11103,10219,0qh9kj.mp3,y5uajc.webm,,88.416
25571,TV,Onii-chan wa Oshimai!,Ending 1,ONIMAI SISTERS,Himegoto*Crisisters,Winter 2023,38495,147864,jpg8z3.mp3,xdne5r.webm,,88.296
25571,TV,Onii-chan wa Oshimai!,Opening 1,Enako feat. P-Maru-sama.,Identeitei Meltdown,Winter 2023,38494,147864,r7zag8.mp3,xrsi5s.webm,,89.088
26384,ONA,Onimusha,Ending 1,MÅNESKIN,THE LONELIEST,Fall 2023,41197,155015,mpxtvc.mp3,bjqipk.webm,,172.632
25270,TV,Onipan!,Ending 2,Onipans!,Oni Yaba!,Spring 2022,36680,144676,a6etov.mp3,5irgkw.webm,,89.16
25270,TV,Onipan!,Ending 1,Onipans!,Oni Pa Pa Pan! Pan!,Spring 2022,36474,144676,4r75wc.mp3,sg0frp.webm,,88.872
26383,ONA,Onmyouji,Opening 1,Ling Tosite Sigure,Kodoku no Saibou,Fall 2023,41836,154999,hcx9nh.mp3,7stg6d.webm,,89.04
17255,TV,Onsen Yousei Hakone-chan,Opening 1,petit milady,Hakone Hakoiri Musume,Fall 2015,15311,21246,usyhc7.mp3,75xxy4.webm,,28.728
22918,ONA,Onyankopon,Ending 1,SILENT SIREN,Papayapayapa,Fall 2017,27261,100255,u82w02.mp3,mpln29.webm,,43.776
32852,TV,Ooi! Tonbo,Ending 2,TOKYO GROOVE JYOSHI featuring Rika Hayashi,Let's Swing,Fall 2024,44265,178729,35vo9l.mp3,cbguy9.webm,,
32852,TV,Ooi! Tonbo,Opening 1,Sacra e sole,Seven pieces,Fall 2024,43927,178729,jabbsp.mp3,d8k3ou.webm,,89.771
32852,TV,Ooi! Tonbo,Ending 1,TOKYO GROOVE JYOSHI,Kachitaku Nacchatta ne,Fall 2024,43928,178729,ryiie1.mp3,eoef05.webm,,88.748
28078,TV,Ooi! Tonbo,Ending 1,TOKYO GROOVE JYOSHI featuring Rika Hayashi,Let's Swing,Spring 2024,42731,164440,x15cyc.mp3,f6alx4.webm,,86.767
28078,TV,Ooi! Tonbo,Opening 1,Sacra e sole,Habatake,Spring 2024,42730,164440,8s8qie.mp3,rxt8ps.webm,,88.685
11045,TV,Ookami Kakushi,Opening 1,FictionJunction,Toki no Mukou Maboroshi no Sora,Winter 2010,10494,7079,1tbwhg.mp3,yczo58.webm,,88.973
11045,TV,Ookami Kakushi,Ending 1,Yuuka Nanri,Tsukishirube,Winter 2010,10495,7079,c2ai37.mp3,,t3d3jc.webm,87.936
13862,Movie,Ookami Kodomo no Ame to Yuki,Ending 1,Ann Sally,Okaa-san no Uta,Spring 2012,12155,12355,1x81tg.mp3,9b8q0l.webm,qtbevq.webm,307.824
16158,TV,Ookami Shoujo to Kuro Ouji,Ending 1,ORESAMA,Ookami Heart,Fall 2014,14389,20701,atuuyz.mp3,gdxvtl.webm,,89.016
16158,TV,Ookami Shoujo to Kuro Ouji,Opening 1,SpecialThanks,LOVE GOOD TIME,Fall 2014,14388,20701,lsl0s6.mp3,jjt6fd.webm,,90.384
8537,TV,Ookami to Koushinryou,Opening 1,Natsumi Kiyoura,Tabi no Tochuu,Winter 2008,9104,2966,1kmdzi.mp3,o7cwjl.webm,tuzxan.webm,88.032
8537,TV,Ookami to Koushinryou,Ending 1,ROCKY CHACK,Ringo Biyori,Winter 2008,9106,2966,m757rf.mp3,vz44n6.webm,2zq57t.webm,88.92
10269,TV,Ookami to Koushinryou II,Ending 1,ROCKY CHACK,Perfect World,Summer 2009,9939,5341,1h0mlm.mp3,axtua4.webm,h3uu4d.webm,89.64
10269,TV,Ookami to Koushinryou II,Opening 1,Akino Arai,Mitsu no Yoake,Summer 2009,9938,5341,ejsdir.mp3,sa1kdt.webm,,89.232
28812,TV,Ookami to Koushinryou: Merchant Meets the Wise Wolf,Ending 1,ClariS,Andante,Spring 2024,42660,145728,9pvlsl.mp3,3re8hq.webm,,88.644
28812,TV,Ookami to Koushinryou: Merchant Meets the Wise Wolf,Opening 2,Aimer,Sign,Spring 2024,43284,145728,er3pp5.mp3,6t38ab.webm,,88.72
28812,TV,Ookami to Koushinryou: Merchant Meets the Wise Wolf,Ending 2,Neriame,Ringo to Kimi,Spring 2024,43285,145728,0sykhx.mp3,cwe9bs.webm,,89.686
28812,TV,Ookami to Koushinryou: Merchant Meets the Wise Wolf,Opening 1,Hana Hope,Tabi no Yukue,Spring 2024,42659,145728,6n6eyt.mp3,mf1thi.webm,,88.185
11221,TV,Ookami-san to Shichinin no Nakama-tachi,Ending 1,OToGi8,Akazukin-chan Goyoujin,Summer 2010,10607,7769,i20tq0.mp3,bqvaqa.webm,,88.824
11221,TV,Ookami-san to Shichinin no Nakama-tachi,Opening 1,May'n,Ready Go!,Summer 2010,10606,7769,wfh70o.mp3,n67g09.webm,,88.032
23568,TV,Ookami-san wa Taberaretai,Ending 1,Saki Hazuki,Koi no Ookami,Summer 2020,30635,121797,55y8zr.mp3,wpigwi.webm,,86.088
7421,TV,Ookiku Furikabutte,Ending 2,SunSet Swish,Arigatou,Spring 2007,8622,3887,in4znl.mp3,1mvfdp.webm,96serf.webm,88.536
7421,TV,Ookiku Furikabutte,Opening 1,Base Ball Bear,Dramatic,Spring 2007,8619,3887,q86lvv.mp3,czem5l.webm,9nbnbi.webm,89.04
7421,TV,Ookiku Furikabutte,Ending 1,Kozue Takada,Medaka no Mita Niji,Spring 2007,8621,3887,ccr7mo.mp3,x73qmm.webm,z85zoo.webm,89.04
7421,TV,Ookiku Furikabutte,Opening 2,Ikimono-gakari,Seishun Line,Spring 2007,8620,3887,rf1y3u.mp3,xb7sz8.webm,aw1731.webm,90.864
11227,TV,Ookiku Furikabutte: Natsu no Taikai-hen,Opening 1,Galileo Galilei,Natsuzora,Spring 2010,10618,7720,iad6us.mp3,6ch7kh.webm,mguvwh.webm,89.006
11227,TV,Ookiku Furikabutte: Natsu no Taikai-hen,Ending 1,CureaL,Shisou Densha,Spring 2010,10619,7720,ysw9ht.mp3,n0j9p8.webm,e9vjzb.webm,89.04
25159,TV,Ooyukiumi no Kaina,Ending 1,GReeeeN,Juvenile,Winter 2023,38548,144144,jh7dze.mp3,d7yj0d.webm,,89.256
25159,TV,Ooyukiumi no Kaina,Opening 1,Yorushika,Telepath,Winter 2023,38547,144144,boeg6f.mp3,jep75m.webm,,88.176
27572,Movie,Ooyukiumi no Kaina: Hoshi no Kenja,Ending 1,Yorushika,Gekkouyoku,Fall 2023,42003,159886,usnmti.mp3,06jdmf.webm,,246
18075,TV,Orange,Ending 1,Kobukuro,Mirai,Summer 2016,15809,21647,uy9n3q.mp3,0p8uhf.webm,,109.584
18075,TV,Orange,Opening 1,Yuu Takahashi,Hikari no Hahen,Summer 2016,15808,21647,ttmi12.mp3,z0q9im.webm,,87.12
23508,TV,Ore dake Haireru Kakushi Dungeon,Opening 1,Spira Spica,Pyramid Daigyakuten,Winter 2021,32298,118375,q69tyt.mp3,gk8b27.webm,k67g3i.webm,88.536
23508,TV,Ore dake Haireru Kakushi Dungeon,Ending 1,Coalamode.,Nemophila,Winter 2021,32158,118375,z6y7n4.mp3,sgkhpt.webm,zr5hvu.webm,89.544
26000,TV,Ore dake Level Up na Ken,Ending 1,krage,request,Winter 2024,42194,151807,wl5vvz.mp3,9mpaog.webm,,88.584
26000,TV,Ore dake Level Up na Ken,Opening 1,SawanoHiroyuki[nZk]:TOMORROW X TOGETHER,LEveL,Winter 2024,42195,151807,dphon3.mp3,fldq9b.webm,,89.519
32617,TV,Ore dake Level Up na Ken: Arise from the Shadow,Ending 1,TK from Ling Tosite Sigure,UN-APEX,Winter 2025,44373,176496,2r8z0c.mp3,0v56kt.webm,,
32617,TV,Ore dake Level Up na Ken: Arise from the Shadow,Opening 1,LiSA feat. Felix of Stray Kids,ReawakeR,Winter 2025,44374,176496,450vy1.mp3,zbxil2.webm,,
16726,TV,"Ore ga Ojou-sama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken",Ending 1,Yumi Hara,Twilight ni Kienaide,Fall 2015,14946,20771,5ojb0l.mp3,8fqytk.webm,,89.214
16726,TV,"Ore ga Ojou-sama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken",Opening 1,Idol College,Ichizu Recipe,Fall 2015,14945,20771,lbbilk.mp3,huf77c.webm,,89.448
20853,TV,Ore ga Suki nano wa Imouto dakedo Imouto ja Nai,Opening 1,Purely Monster,Secret Story,Fall 2018,21965,100382,gyuffj.mp3,03z0x2.webm,,86.544
16514,TV,Ore Monogatari!!,Ending 1,LOCAL CONNECT,Shiawase no Arika,Spring 2015,14767,20946,t8b1n5.mp3,c0rys9.webm,eboba9.webm,70.032
16514,TV,Ore Monogatari!!,Opening 1,TRUSTRICK,Miraikei Answer,Spring 2015,14766,20946,sh1bnq.mp3,yb6py0.webm,4idxnx.webm,89.04
11512,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai,Ending 8,Hitomi Nabatame,Chameleon Daughter,Fall 2010,10851,10020,ujmr7e.mp3,2rxno6.webm,,89.04
11512,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai,Ending 11,"Ayana Taketatsu, Kana Hanazawa, Hitomi Nabatame",Akihabara☆Dance☆Now!!,Fall 2010,10854,10020,pqxnqs.mp3,6l7dk7.webm,,88.848
11512,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai,Ending 12,Ayana Taketatsu,Tadaima.,Fall 2010,10855,10020,921fr5.mp3,8nxh6l.webm,9anta5.webm,88.344
11512,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai,Ending 3,Ayana Taketatsu,Horaism,Fall 2010,10846,10020,d3y3wq.mp3,9s6l5f.webm,vp8w48.webm,87.24
11512,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai,Ending 4,Saori Hayami,Shiroi Kokoro,Fall 2010,10847,10020,f5ag03.mp3,cudykt.webm,btwehk.webm,89.926
11512,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai,Ending 2,Ayana Taketatsu,Shine!,Fall 2010,10845,10020,7xf2ql.mp3,d5t5cd.webm,qwh0hg.webm,89.304
11512,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai,Ending 6,Satomi Sato,Maegami☆,Fall 2010,10849,10020,dhqqtc.mp3,egimn9.webm,,89.952
11512,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai,Ending 10,Yukari Tamura,"Iie, Tom wa Imouto ni Taishite Seiteki na Koufun o Oboete Imasu",Fall 2010,10853,10020,vnvwuc.mp3,fotzzi.webm,,88.704
11512,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai,Opening 1,ClariS,irony,Fall 2010,10843,10020,ralocc.mp3,g2i4a0.webm,r5anqr.webm,89.04
11512,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai,Ending 1,Ayana Taketatsu,Imouto Pleease!,Fall 2010,10844,10020,71nntr.mp3,iqdreo.webm,6rdmwe.webm,88.224
11512,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai,Ending 14,Kana Hanazawa,†Inochi Mijikashi Koiseyo Otome†,Fall 2010,10857,10020,n8vokz.mp3,j84ois.webm,ojz79g.webm,85.704
11512,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai,Ending 9,Ayana Taketatsu,Suki Nan Damon!,Fall 2010,10852,10020,vx9yn8.mp3,njm6vh.webm,c9buy9.webm,86.328
11512,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai,Ending 16,Ayana Taketatsu,keep on runnin',Fall 2010,10859,10020,4clajg.mp3,rsjugd.webm,hadri4.webm,89.04
11512,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai,Ending 13,Ayana Taketatsu,READY,Fall 2010,10856,10020,nfqhyn.mp3,s0xlgk.webm,uwfft7.webm,88.416
11512,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai,Ending 7,Kana Hanazawa,Masquerade!,Fall 2010,10850,10020,05vang.mp3,s4kny5.webm,,89.52
11512,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai,Ending 5,Ayana Taketatsu,Orange,Fall 2010,10848,10020,821ev9.mp3,vxhirs.webm,,89.568
11512,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai,Ending 15,Kana Hanazawa & Yuuichi Nakamura,Shokuzai no Serenade,Fall 2010,10858,10020,1fg2aj.mp3,zndz26.webm,fhcxgf.webm,90.168
14208,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,Ending 14,Kana Hanazawa,The last ceremony,Spring 2013,12445,18857,y0938k.mp3,0z0uwv.webm,9nk3nf.webm,86.808
14208,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,Ending 15,Ayana Taketatsu,will,Spring 2013,12446,18857,mqin7y.mp3,4b7ve4.webm,0r9twp.webm,88.032
14208,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,Ending 9,Ayana Taketatsu,answer,Spring 2013,12440,18857,sq4rrb.mp3,54h57f.webm,qczwfp.webm,88.728
14208,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,Ending 1,Ayana Taketatsu,Kanjou-sen loop,Spring 2013,12432,18857,jbxabs.mp3,89x4f0.webm,m20aer.webm,89.448
14208,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,Ending 4,Ayana Taketatsu,Honest☆Rhapsody,Spring 2013,12435,18857,3setqj.mp3,c488fc.webm,j5ledk.webm,87.456
14208,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,Ending 5,Ayana Taketatsu,Keep,Spring 2013,12436,18857,qs80lp.mp3,d47cfp.webm,8n29ee.webm,89.88
14208,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,Ending 3,"Ayana Taketatsu, Kana Hanazawa, Hitomi Nabatame",Zutto...,Spring 2013,12434,18857,q6blx5.mp3,d60dek.webm,2y8dy7.webm,89.805
14208,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,Ending 8,Kana Hanazawa,Setsuna no Destiny,Spring 2013,12439,18857,7207ua.mp3,ed07wn.webm,9q8rt7.webm,88.992
14208,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,Ending 2,Saori Hayami,Filter,Spring 2013,12433,18857,uno8bd.mp3,ex76x7.webm,v7ud04.webm,87.744
14208,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,Ending 7,Yui Ogura,Kyou mo Shiawase,Spring 2013,12438,18857,5q83xd.mp3,g5pjf7.webm,4s2z87.webm,89.616
14208,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,Opening 1,ClariS,reunion,Spring 2013,12430,18857,2raaxw.mp3,nb2caq.webm,fklb96.webm,90.144
14208,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,Ending 10,ClariS,reunion,Spring 2013,12431,18857,jq20g1.mp3,oi0wnr.webm,hc5he8.webm,88.738
14208,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,Opening 2,Misaki Kuno,Hoshikuzu Cosplay☆Witch! Desu! Omega,Spring 2013,12441,18857,kaoh2a.mp3,pw9v6k.webm,,85.584
14208,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,Ending 13,Ayana Taketatsu & Satomi Sato,Honto no Kimochi,Spring 2013,12444,18857,kn9fbr.mp3,svwaho.webm,d7p1bx.webm,89.112
14208,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,Ending 12,Saori Hayami,Omou Koto,Spring 2013,12443,18857,i7f2xf.mp3,vn45ks.webm,3vhni5.webm,89.352
14208,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,Ending 6,Kana Hanazawa,Monochrome☆HAPPY DAY,Spring 2013,12437,18857,2rh07b.mp3,z293pf.webm,66x2a9.webm,90
14208,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,Ending 11,Satomi Sato,Arifureta Mirai e,Spring 2013,12442,18857,3c1jlc.mp3,zikdps.webm,f319vy.webm,88.92
14208,TV,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,Ending 16,Ayana Taketatsu,Thank You,Spring 2013,12447,18857,uoh8sj.mp3,zqcasi.webm,xzwz4e.webm,89.592
14450,TV,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,Ending 1,Yukari Tamura,W:Wonder tale,Winter 2013,12597,14749,2rflj8.mp3,01ni8a.webm,,90.528
14450,TV,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,Opening 1,Mizukara o Enshutsu Suru Otome no Kai,Girlish Lover,Winter 2013,12596,14749,4q5nwm.mp3,ztwgq1.webm,,91.032
15445,TV,"Ore no Nounai Sentakushi ga, Gakuen Love Come o Zenryoku de Jama Shiteiru",Opening 1,Afilia Saga,S・M・L☆,Fall 2013,13405,19221,6yv6lq.mp3,d383ut.webm,uw7q6x.webm,89.025
15445,TV,"Ore no Nounai Sentakushi ga, Gakuen Love Come o Zenryoku de Jama Shiteiru",Ending 1,TWO-FORMULA,Taiyou to Tsuki no CROSS,Fall 2013,13406,19221,69tgkt.mp3,zhercc.webm,f7fypv.webm,89.994
21483,TV,Ore o Suki nano wa Omae dake ka yo,Ending 1,Haruka Tomatsu & Sachika Misawa & Haruka Shiraishi,Hanakotoba,Fall 2019,26399,104464,efs828.mp3,7k7ngd.webm,wsnqwy.webm,90.12
21483,TV,Ore o Suki nano wa Omae dake ka yo,Opening 1,Shuka Saitou,Papapa,Fall 2019,26398,104464,ispyhy.mp3,tquk7q.webm,2epi3x.webm,89.616
30566,TV,"Ore wa Subete o ""Parry"" Suru: Gyaku Kanchigai no Sekai Saikyou wa Boukensha ni Naritai",Opening 1,Anna Suzuki,AMBITION,Summer 2024,43087,170695,i2mtsp.mp3,s62snj.webm,,89.562
30566,TV,"Ore wa Subete o ""Parry"" Suru: Gyaku Kanchigai no Sekai Saikyou wa Boukensha ni Naritai",Ending 1,Utahime Dream Allstars,No Gifted,Summer 2024,43088,170695,1u00gs.mp3,y7hi0f.webm,,89.262
12217,TV,Ore-tachi ni Tsubasa wa Nai: Under the Innocent Sky.,Ending 1,Aki Misato,PARANoiA,Spring 2011,11254,10547,bi6au3.mp3,1cxlpl.webm,,89.592
12217,TV,Ore-tachi ni Tsubasa wa Nai: Under the Innocent Sky.,Opening 1,Aki Misato,Spread Wings.,Spring 2011,11252,10547,d1wnb3.mp3,1h7t2r.webm,,85.512
12217,TV,Ore-tachi ni Tsubasa wa Nai: Under the Innocent Sky.,Ending 2,Miyuki Hashimoto,NEVERLAND,Spring 2011,11255,10547,5if87i.mp3,ks49r5.webm,,88.032
